359.9,9.,80.2,134.5,18089.15,350.9,-33.5,-598.8,-246.15,143.89,20705.39,565.3,S
243.1,13.2,132.55,61.44,3775.29,229.9,-13.9,-306.6,-122.1,86.32,7450.69,292.7,S
959.2,38.6,645.65,339.39,115183.71,920.6,-12.7,-826.8,-304.4,235.53,55474.2,814.1,S
906.8,3.4,197.45,243.41,59249.1,903.4,-16.,-202.7,-98.3,69.54,4836.37,186.7,S
508.1,12.9,104.9,184.67,34104.82,495.2,-49.4,-957.5,-410.3,218.4,47700.01,908.1,S
2014.6,16.1,147.7,681.6,464576.44,1998.5,-7.9,-1620.3,-302.6,600.93,361122.37,1612.4,S
3352.5,5.9,946.7,1182.34,1397933.27,3346.6,-4.9,-1387.8,-330.8,376.17,141504.82,1382.9,S
1426.2,0.4,192.2,435.71,189842.87,1425.8,-11.6,-645.9,-547.35,237.08,56207.89,634.3,S
3429.,42.3,1181.1,1188.88,1413447.35,3386.7,-33.8,-1270.8,-441.7,346.93,120360.28,1237.,S
1403.2,56.5,750.2,382.83,146562.13,1346.7,-138.6,-1113.6,-770.95,326.86,106834.22,975.,S
1154.1,220.1,827.,343.68,118119.02,934.,-100.,-1357.2,-368.65,343.68,118115.7,1257.2,S
