0.,0.,-30.,-98.85,-169.65,-201.6,-232.9,-277.7,-309.9,-335.1,-341.6,-354.8,-333.1,-259.,-177.55,-135.3,-84.15,12.85,49.35,78.05,116.1,108.1,10.8,-133.45,-240.15,-291.9,-314.8,-293.9,-174.95,-106.95,-114.1,-89.3,14.25,135.15,218.75,260.2,263.25,190.15,66.9,-4.6,-29.,-32.6,-30.55,-12.45,0.,0.,M
0.,0.,0.,0.,-3.05,11.85,29.8,33.95,56.95,67.15,48.9,39.3,28.75,63.,163.45,218.85,218.6,239.15,271.9,325.8,381.15,394.8,403.2,340.,192.65,86.,55.1,16.9,-73.,-153.55,-191.15,-199.9,-197.75,-168.8,-118.85,-82.5,-69.3,-55.8,-21.65,-5.2,-4.7,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,0.,0.,0.,8.2,15.05,-2.25,-28.2,-38.2,-13.5,40.95,85.1,111.1,122.7,119.85,136.1,152.25,105.,60.7,-13.3,-142.35,-267.1,-356.15,-375.5,-410.7,-463.65,-462.5,-389.3,-335.,-285.7,-211.1,-130.5,-67.45,-59.7,-29.85,0.,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,0.,0.,-49.75,-129.55,-197.7,-263.05,-290.3,-269.8,-68.75,404.35,915.4,1293.45,1502.75,1677.45,1877.3,1948.45,1944.7,1874.45,1579.55,1035.4,451.5,-62.7,-312.5,-506.85,-823.8,-915.4,-884.4,-834.65,-740.8,-669.75,-596.9,-460.75,-370.5,-271.05,-85.8,0.,0.,0.,0.,0.,0.,M
26.9,-27.35,-148.75,-215.9,-274.8,-387.8,-493.4,-575.5,-606.1,-645.95,-707.65,-690.95,-593.95,-535.5,-483.25,-361.55,-248.5,-163.7,-122.5,-87.8,-9.6,71.1,63.45,18.6,-45.25,-181.65,-350.45,-535.15,-623.6,-735.85,-938.35,-1091.,-1129.45,-1105.5,-1074.9,-1009.3,-905.2,-777.85,-719.6,-628.3,-478.8,-379.7,-309.2,-279.6,-239.7,-199.8,M
0.,0.,0.,0.,25.6,51.2,68.2,94.25,129.85,182.35,208.3,271.45,360.05,362.5,314.6,289.7,282.3,206.2,-8.5,-232.35,-310.2,-362.75,-433.6,-422.,-381.15,-370.2,-361.15,-285.65,-75.55,140.35,212.6,202.,184.25,170.2,151.65,140.,121.35,95.9,64.9,20.35,0.,0.,0.,0.,0.,0.,M
40.6,40.6,12.4,-64.,-133.9,-154.6,-153.6,-144.9,-125.05,-89.85,-11.7,42.4,229.65,617.05,1011.55,1391.55,1577.2,1748.1,2073.25,2372.,2574.85,2633.2,2527.1,2215.85,1818.95,1454.8,1282.4,1076.6,618.95,129.65,-297.25,-486.7,-612.1,-767.65,-827.75,-929.35,-1001.,-1014.6,-951.3,-805.05,-669.9,-604.1,-531.65,-375.85,-243.45,-194.4,M
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-44.9,-152.9,-260.7,-298.15,-290.9,-314.65,-300.8,-246.6,-213.75,-197.5,-142.45,21.2,224.9,335.,350.,396.1,404.6,350.4,317.55,301.3,291.15,235.5,139.6,66.95,44.7,22.35,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,0.,6.2,12.4,-19.9,-109.1,-207.2,-298.7,-349.,-391.4,-465.05,-500.65,-506.3,-507.6,-453.55,-303.,-69.55,170.4,273.4,339.6,437.5,499.4,546.65,563.7,554.05,467.8,295.45,147.,94.3,70.5,46.25,19.95,-27.85,-49.8,-61.9,-37.,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,-4.05,-8.1,-26.95,-44.5,-44.2,-26.9,-8.6,0.7,35.95,72.55,87.25,160.85,316.,428.25,388.65,304.1,190.7,3.05,-132.75,-191.,-206.,-285.45,-444.1,-539.45,-479.05,-402.5,-307.4,-129.05,-28.5,-6.85,-2.5,7.4,29.75,30.4,9.3,0.,0.,0.,0.,0.,0.,M
